# SPDX-License-Identifier: GPL-2.0-only
# Source inventory verified byte-identical against Linux v7.1.5; originally generated with Universal Ctags 6.2.1 from e8efe09d4f378992c890d181d65e2ed8d8cb1194.
# source	line	kind	linux_item	rust_item	status	verification
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	710	member	tag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	711	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	713	member	tid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	714	member	ba_type	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	715	member	rsv0	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	717	member	sn	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	718	member	ba_en	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	719	member	ba_winsize_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	721	member	ba_winsize	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	723	member	peer_addr	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	724	member	rst_ba_tid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	725	member	rst_ba_sel	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	726	member	rst_ba_sb	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	727	member	band_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	728	member	rsv1	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	729	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	731	struct	wtbl_smps	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	732	member	tag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	733	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	734	member	smps	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	735	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	736	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	740	struct	wtbl_bf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	741	member	tag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	742	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	743	member	ibf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	744	member	ebf	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	745	member	ibf_vht	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	746	member	ebf_vht	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	747	member	gid	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	748	member	pfmu_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	749	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	750	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	752	struct	wtbl_pn	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	753	member	tag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	754	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	755	member	pn	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	756	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	757	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	759	struct	wtbl_spe	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	760	member	tag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	761	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	762	member	spe_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	763	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	764	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	766	struct	wtbl_raw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	767	member	tag	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	768	member	len	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	769	member	wtbl_idx	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	770	member	dw	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	771	member	rsv	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	772	member	msk	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	773	member	val	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	774	variable	__packed	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	776	macro	MT76_CONNAC_WTBL_UPDATE_MAX_SIZE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	789	macro	MT76_CONNAC_STA_UPDATE_MAX_SIZE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	810	enum	__anone602538c0c03	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	811	enumerator	STA_REC_BASIC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	812	enumerator	STA_REC_RA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	813	enumerator	STA_REC_RA_CMM_INFO	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	814	enumerator	STA_REC_RA_UPDATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	815	enumerator	STA_REC_BF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	816	enumerator	STA_REC_AMSDU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	817	enumerator	STA_REC_BA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	818	enumerator	STA_REC_STATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	819	enumerator	STA_REC_TX_PROC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	820	enumerator	STA_REC_HT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	821	enumerator	STA_REC_VHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	822	enumerator	STA_REC_APPS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	823	enumerator	STA_REC_KEY	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	824	enumerator	STA_REC_WTBL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	825	enumerator	STA_REC_HE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	826	enumerator	STA_REC_HW_AMSDU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	827	enumerator	STA_REC_WTBL_AADOM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	828	enumerator	STA_REC_KEY_V2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	829	enumerator	STA_REC_MURU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	830	enumerator	STA_REC_MUEDCA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	831	enumerator	STA_REC_BFEE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	832	enumerator	STA_REC_PHY	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	833	enumerator	STA_REC_HE_6G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	834	enumerator	STA_REC_HE_V2	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	835	enumerator	STA_REC_MLD	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	836	enumerator	STA_REC_EHT_MLD	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	837	enumerator	STA_REC_EHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	838	enumerator	STA_REC_MLD_OFF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	839	enumerator	STA_REC_REMOVE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	840	enumerator	STA_REC_PN_INFO	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	841	enumerator	STA_REC_KEY_V3	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	842	enumerator	STA_REC_HDRT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	843	enumerator	STA_REC_EML_OP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	844	enumerator	STA_REC_HDR_TRANS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	845	enumerator	STA_REC_MAX_NUM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	848	enum	__anone602538c0d03	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	849	enumerator	WTBL_GENERIC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	850	enumerator	WTBL_RX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	851	enumerator	WTBL_HT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	852	enumerator	WTBL_VHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	853	enumerator	WTBL_PEER_PS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	854	enumerator	WTBL_TX_PS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	855	enumerator	WTBL_HDR_TRANS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	856	enumerator	WTBL_SEC_KEY	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	857	enumerator	WTBL_BA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	858	enumerator	WTBL_RDG	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	859	enumerator	WTBL_PROTECT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	860	enumerator	WTBL_CLEAR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	861	enumerator	WTBL_BF	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	862	enumerator	WTBL_SMPS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	863	enumerator	WTBL_RAW_DATA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	864	enumerator	WTBL_PN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	865	enumerator	WTBL_SPE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	866	enumerator	WTBL_MAX_NUM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	869	macro	STA_TYPE_STA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	870	macro	STA_TYPE_AP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	871	macro	STA_TYPE_ADHOC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	872	macro	STA_TYPE_WDS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	873	macro	STA_TYPE_BC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	875	macro	NETWORK_INFRA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	876	macro	NETWORK_P2P	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	877	macro	NETWORK_IBSS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	878	macro	NETWORK_WDS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	880	macro	SCAN_FUNC_RANDOM_MAC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	881	macro	SCAN_FUNC_RNR_SCAN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	882	macro	SCAN_FUNC_SPLIT_SCAN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	884	macro	CONNECTION_INFRA_STA	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	885	macro	CONNECTION_INFRA_AP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	886	macro	CONNECTION_P2P_GC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	887	macro	CONNECTION_P2P_GO	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	888	macro	CONNECTION_IBSS_ADHOC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	889	macro	CONNECTION_WDS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	890	macro	CONNECTION_INFRA_BC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	892	macro	CONN_STATE_DISCONNECT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	893	macro	CONN_STATE_CONNECT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	894	macro	CONN_STATE_PORT_SECURE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	897	macro	STA_REC_HE_CAP_HTC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	898	macro	STA_REC_HE_CAP_BQR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	899	macro	STA_REC_HE_CAP_BSR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	900	macro	STA_REC_HE_CAP_OM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	901	macro	STA_REC_HE_CAP_AMSDU_IN_AMPDU	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	903	macro	STA_REC_HE_CAP_DUAL_BAND	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	904	macro	STA_REC_HE_CAP_LDPC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	905	macro	STA_REC_HE_CAP_TRIG_CQI_FK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	906	macro	STA_REC_HE_CAP_PARTIAL_BW_EXT_RANGE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	908	macro	STA_REC_HE_CAP_LE_EQ_80M_TX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	909	macro	STA_REC_HE_CAP_LE_EQ_80M_RX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	910	macro	STA_REC_HE_CAP_GT_80M_TX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	911	macro	STA_REC_HE_CAP_GT_80M_RX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	913	macro	STA_REC_HE_CAP_SU_PPDU_1LTF_8US_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	914	macro	STA_REC_HE_CAP_SU_MU_PPDU_4LTF_8US_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	915	macro	STA_REC_HE_CAP_ER_SU_PPDU_1LTF_8US_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	916	macro	STA_REC_HE_CAP_ER_SU_PPDU_4LTF_8US_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	917	macro	STA_REC_HE_CAP_NDP_4LTF_3DOT2MS_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	919	macro	STA_REC_HE_CAP_BW20_RU242_SUPPORT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	920	macro	STA_REC_HE_CAP_TX_1024QAM_UNDER_RU242	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	921	macro	STA_REC_HE_CAP_RX_1024QAM_UNDER_RU242	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	923	macro	PHY_MODE_A	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	924	macro	PHY_MODE_B	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	925	macro	PHY_MODE_G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	926	macro	PHY_MODE_GN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	927	macro	PHY_MODE_AN	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	928	macro	PHY_MODE_AC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	929	macro	PHY_MODE_AX_24G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	930	macro	PHY_MODE_AX_5G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	932	macro	PHY_MODE_AX_6G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	933	macro	PHY_MODE_BE_24G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	934	macro	PHY_MODE_BE_5G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	935	macro	PHY_MODE_BE_6G	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	937	macro	MODE_CCK	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	938	macro	MODE_OFDM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	939	macro	MODE_HT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	940	macro	MODE_VHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	941	macro	MODE_HE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	942	macro	MODE_EHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	944	macro	STA_CAP_WMM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	945	macro	STA_CAP_SGI_20	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	946	macro	STA_CAP_SGI_40	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	947	macro	STA_CAP_TX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	948	macro	STA_CAP_RX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	949	macro	STA_CAP_VHT_SGI_80	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	950	macro	STA_CAP_VHT_SGI_160	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	951	macro	STA_CAP_VHT_TX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	952	macro	STA_CAP_VHT_RX_STBC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	953	macro	STA_CAP_VHT_LDPC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	954	macro	STA_CAP_LDPC	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	955	macro	STA_CAP_HT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	956	macro	STA_CAP_VHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	957	macro	STA_CAP_HE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	959	enum	__anone602538c0e03	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	960	enumerator	PHY_TYPE_HR_DSSS_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	961	enumerator	PHY_TYPE_ERP_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	962	enumerator	PHY_TYPE_ERP_P2P_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	963	enumerator	PHY_TYPE_OFDM_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	964	enumerator	PHY_TYPE_HT_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	965	enumerator	PHY_TYPE_VHT_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	966	enumerator	PHY_TYPE_HE_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	967	enumerator	PHY_TYPE_BE_INDEX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	968	enumerator	PHY_TYPE_INDEX_NUM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	971	macro	HR_DSSS_ERP_BASIC_RATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	972	macro	OFDM_BASIC_RATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	974	macro	PHY_TYPE_BIT_HR_DSSS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	975	macro	PHY_TYPE_BIT_ERP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	976	macro	PHY_TYPE_BIT_OFDM	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	977	macro	PHY_TYPE_BIT_HT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	978	macro	PHY_TYPE_BIT_VHT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	979	macro	PHY_TYPE_BIT_HE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	980	macro	PHY_TYPE_BIT_BE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	982	macro	MT_WTBL_RATE_TX_MODE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	983	macro	MT_WTBL_RATE_MCS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	984	macro	MT_WTBL_RATE_NSS	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	985	macro	MT_WTBL_RATE_HE_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	986	macro	MT_WTBL_RATE_GI	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	988	macro	MT_WTBL_W5_CHANGE_BW_RATE	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	989	macro	MT_WTBL_W5_SHORT_GI_20	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	990	macro	MT_WTBL_W5_SHORT_GI_40	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	991	macro	MT_WTBL_W5_SHORT_GI_80	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	992	macro	MT_WTBL_W5_SHORT_GI_160	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	993	macro	MT_WTBL_W5_BW_CAP	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	994	macro	MT_WTBL_W5_MPDU_FAIL_COUNT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	995	macro	MT_WTBL_W5_MPDU_OK_COUNT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	996	macro	MT_WTBL_W5_RATE_IDX	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	998	enum	__anone602538c0f03	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	999	enumerator	WTBL_RESET_AND_SET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1000	enumerator	WTBL_SET	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1001	enumerator	WTBL_QUERY	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1002	enumerator	WTBL_RESET_ALL	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1005	enum	__anone602538c1003	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1006	enumerator	MT_BA_TYPE_INVALID	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1007	enumerator	MT_BA_TYPE_ORIGINATOR	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1008	enumerator	MT_BA_TYPE_RECIPIENT	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1011	enum	__anone602538c1103	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1012	enumerator	RST_BA_MAC_TID_MATCH	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1013	enumerator	RST_BA_MAC_MATCH	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1014	enumerator	RST_BA_NO_MATCH	-	unmapped	-
drivers/net/wireless/mediatek/mt76/mt76_connac_mcu.h	1017	enum	__anone602538c1203	-	unmapped	-
